id,name,address,created_at,updated_at,phone,image_url,cross_streets,hood,latitude,longitude,yelp_rating,yelp_id,category,neighborhood_id,rated_at,slug,priority,link,fbpage_id,about,fb_photo
1504,Arka Lounge,4488 Broadway,2015-01-12 01:18:02.127492,2015-06-12 19:00:03.958692,2125679425,http://s3-media4.fl.yelpcdn.com/bphoto/SzuuYXmOWgN9ZDCPDyVLgw/ms.jpg,,Washington Heights,40.8576956391335,-73.9320686459541,2.0,arka-lounge-new-york,Lounges,37,2014-12-12 19:00:03.955984,arka-lounge,,,,,
1486,285 Kent Ave,285 Kent Ave,2015-01-12 01:18:02.031887,2015-06-12 19:00:03.970988,,http://s3-media3.fl.yelpcdn.com/bphoto/YbytYR-7aaHM8oLgBZeF8w/ms.jpg,,Williamsburg - South Side,40.7150497,-73.9662704,3.5,285-kent-ave-brooklyn,Music Venues,29,2014-12-12 19:00:03.968537,285-kent-ave,,,,,
2023,Kings County Saloon,1 Knickerbocker Ave,2015-06-23 17:41:14.97619,2015-08-28 17:35:23.167619,3479873751,http://s3-media2.fl.yelpcdn.com/bphoto/fqsTuSVhQ6oBHhxfx1iGEA/ms.jpg,,East Williamsburg,40.7077103,-73.9316711,4.5,kings-county-saloon-east-williamsburg,Music Venues,21,2015-06-29 22:19:34.173735,kings-county-saloon,,https://www.facebook.com/1knickerbocker,606116549439366,"Kings County Saloon is Brooklyn’s favorite down-home bar with cheap drinks and good food. For a fun hang, swing by Kings County Saloon! ",https://scontent.xx.fbcdn.net/hphotos-xta1/v/t1.0-9/s720x720/11403344_904794332904918_336537256251964086_n.jpg?oh=b058669f09019736c6ba6d3b3c969c96&oe=5680B4FB
1792,The Paper Box,17 Meadow St,2015-01-12 01:18:03.601009,2015-08-28 17:35:23.375806,7183833815,http://s3-media3.fl.yelpcdn.com/bphoto/0weVUAp7M2NVQ_aFYi2sWg/ms.jpg,,East Williamsburg,40.7108498,-73.9365997,3.5,the-paper-box-brooklyn,Music Venues,21,2015-04-16 18:05:01.48313,the-paper-box,,https://www.facebook.com/PaperBoxNYC,252836024763296,"Independent music and arts complex in Brooklyn, New York.
#paperboxnyc
@paperboxnyc

booking@paperboxnyc.com",https://scontent.xx.fbcdn.net/hphotos-xpf1/v/t1.0-9/p480x480/10996089_917921538254738_3927842536640846514_n.jpg?oh=244515f9c2c1fbe70f181991cd9f5af9&oe=56397A75
1519,Battery Harris,64 Frost St,2015-01-12 01:18:02.199259,2015-08-28 17:35:23.573483,7183848900,http://s3-media3.fl.yelpcdn.com/bphoto/nmCLGnAIRJezHvcjpL5NQw/ms.jpg,,Williamsburg - North Side,40.7176668,-73.9489573,4.0,battery-harris-brooklyn,Bars,7,2014-12-12 19:00:02.94254,battery-harris,,https://www.facebook.com/BatteryHarris,188826137937540,"Battery Harris is a craft beer and cocktail bar with a menu of playful spins on classic comfort food, located at the corner of Frost Street and Meeker Avenue in Williamsburg. ",https://scontent.xx.fbcdn.net/hphotos-xfp1/t31.0-8/s720x720/10911250_466961626790655_7688619049674147208_o.jpg
1529,Montana's Trail House,445 Troutman St,2015-01-12 01:18:02.256123,2015-06-12 19:00:04.036127,9179661666,http://s3-media1.fl.yelpcdn.com/bphoto/YoXvmPraebDfkPtOaT0mJg/ms.jpg,,Bushwick,40.7077561318874,-73.9217367768288,4.5,montanas-trail-house-brooklyn,Cocktail Bars,10,2014-12-12 19:00:04.033612,montana's-trail-house,,,,,
1981,The Top of The Standard,848 Washington St,2015-01-20 19:25:41.177247,2015-08-28 17:35:23.809043,2126454646,http://s3-media4.fl.yelpcdn.com/bphoto/9Qlbtu2L86Kfa9fKgfQSDQ/ms.jpg,,Meatpacking District,40.7406473904848,-74.0077713131905,4.0,the-top-of-the-standard-new-york,Dance Clubs,12,2014-12-12 19:00:03.129101,the-top-of-the-standard,,https://www.facebook.com/pages/Top-of-the-Standard/132115596834904,132115596834904,,https://scontent.xx.fbcdn.net/hphotos-xpt1/v/t1.0-9/10369198_936379829741806_1941111184964894891_n.png?oh=d35bdd7693eeb27e100b624d6ef95b64&oe=566B024E
1710,Kazuza,107 Ave A,2015-01-12 01:18:03.205318,2015-08-28 17:35:24.027642,2125059300,http://s3-media4.fl.yelpcdn.com/bphoto/vyZLg4JF2RsE2dT5pwJsCQ/ms.jpg,,East Village,40.7260208,-73.9839325,3.5,kazuza-new-york,Hookah Bars,6,2014-12-12 19:00:02.880234,kazuza,,https://www.facebook.com/KazuzaLounge,180044027579,Avenue A gets a new hookah bar in the form of KAZUZA  Restuarant & Lounge offering middle eastern fare as well as over 50 hookah flavors. Happy hour specials everyday of the week. Contact us for your private parties. nyc.kazuza@gmail.com Thank You!,https://scontent.xx.fbcdn.net/hphotos-ash2/v/t1.0-9/p720x720/557870_10151451216252580_1027186983_n.jpg?oh=4befa3917c9b6b300db39a2efdf20b22&oe=567BE85E
1539,Bowery Poetry Club,308 Bowery,2015-01-12 01:18:02.306208,2015-06-12 19:00:04.061318,2126140505,http://s3-media2.fl.yelpcdn.com/bphoto/3PhV5sZUtlF4odAjCsUm4Q/ms.jpg,,NoHo,40.724949645619,-73.9926624298096,4.0,bowery-poetry-club-new-york,Music Venues,38,2014-12-12 19:00:04.056866,bowery-poetry-club,,,,,
1742,Pier 54,Pier 54,2015-01-12 01:18:03.350614,2015-06-12 19:00:04.621716,2126272020,http://s3-media1.fl.yelpcdn.com/bphoto/5f5iEDd90BgyeNIdq654rQ/ms.jpg,,West Village,40.7375488,-74.0056763,4.0,pier-54-new-york,Music Venues,31,2014-12-12 19:00:04.618774,pier-54,,,,,
1747,Merkin Concert Hall,129 W 67th St,2015-01-12 01:18:03.385985,2015-06-12 19:00:04.628351,2125013330,http://s3-media3.fl.yelpcdn.com/bphoto/oOUwk66RUiQz-uc5OHtzNA/ms.jpg,,Upper West Side,40.775013,-73.9826355,4.0,merkin-concert-hall-new-york,Music Venues,34,2014-12-12 19:00:04.625651,merkin-concert-hall,,,,,
1748,MikNic Lounge,200 Columbia St,2015-01-12 01:18:03.391423,2015-06-12 19:00:04.634647,9177701984,http://s3-media2.fl.yelpcdn.com/bphoto/0zyYpaUEq-1ZGgr6NcIgeA/ms.jpg,,Columbia Street Waterfront District,40.685319,-74.0028201,4.5,miknic-lounge-brooklyn-4,Lounges,52,2014-12-12 19:00:04.632113,miknic-lounge,,,,,
1758,Monster,80 Grove St,2015-01-12 01:18:03.445602,2015-06-18 17:03:15.619655,2129243557,http://s3-media1.fl.yelpcdn.com/bphoto/0ktYUMiiN5--PXQm0mR9vg/ms.jpg,,West Village,40.733326,-74.002243,3.5,monster-new-york,Dance Clubs,31,2014-12-18 17:03:15.600987,monster,,,,,
1752,Mister H,150 Lafayette St,2015-01-12 01:18:03.417508,2015-06-12 19:00:04.650549,2123891000,http://s3-media1.fl.yelpcdn.com/bphoto/jKzPsEDzebNT3h2waF9TEA/ms.jpg,,SoHo,40.719738,-73.999718,3.0,mister-h-new-york,Dance Clubs,25,2014-12-12 19:00:04.647625,mister-h,,,,,
1753,MObar,Mandarin Oriental Hotel,2015-01-12 01:18:03.424121,2015-06-12 19:00:04.657145,2128058800,http://s3-media2.fl.yelpcdn.com/bphoto/eywNdAA9igJFpQ_1pDhpsw/ms.jpg,,Upper West Side,40.7795056894071,-73.9752579814453,3.5,mobar-new-york,Bars,34,2014-12-12 19:00:04.654443,mobar,,,,,
1538,Bowery Electric,327 Bowery St,2015-01-12 01:18:02.301551,2015-04-14 15:14:32.826911,2122280228,http://s3-media1.fl.yelpcdn.com/bphoto/fdYsxqkmIhaFwlK3klDe_Q/ms.jpg,,East Village,40.7257004,-73.9916763,3.0,bowery-electric-new-york,Music Venues,6,2015-04-14 00:00:00,bowery-electric,,,,,
1541,BAM Café,30 Lafayette Ave,2015-01-12 01:18:02.314675,2015-06-12 19:00:04.072641,7186237811,http://s3-media3.fl.yelpcdn.com/bphoto/KeEba_d2nK_IBuXwyLhX2w/ms.jpg,,Fort Greene,40.686443,-73.977715,4.0,bam-café-brooklyn-2,Music Venues,44,2014-12-12 19:00:04.069503,bam-café,,,,,
1524,The Bell House,149 7th St,2015-01-12 01:18:02.229118,2015-08-28 17:35:24.241453,7186436510,http://s3-media4.fl.yelpcdn.com/bphoto/x_yl_bD_2hzhFB8MXCaZEg/ms.jpg,,Gowanus,40.673737,-73.991661,4.0,the-bell-house-brooklyn,Music Venues,8,2014-12-12 19:00:03.013131,the-bell-house,,https://www.facebook.com/thebellhouseny,37109862908,"In the Fall of 2008, a 1920's warehouse was converted into The Bell House. Called ""a welcome oasis"" by TimeOut, The Bell House is a magnificent two-room music and events venue located in the Gowanus section of Brooklyn. ",https://fbcdn-photos-f-a.akamaihd.net/hphotos-ak-xfa1/t31.0-0/p480x480/474089_10150605826997909_1109865040_o.jpg
1557,Cantina Royal,58 N 3rd St,2015-01-12 01:18:02.40573,2015-08-28 17:35:24.440686,3477632938,http://s3-media4.fl.yelpcdn.com/bphoto/BeQw4h5CiDIZz6c5niRAmQ/ms.jpg,,Williamsburg - North Side,40.7175416270346,-73.9634865865082,4.0,cantina-royal-brooklyn,Bars,7,2014-12-12 19:00:03.460417,cantina-royal,,https://www.facebook.com/cantinaroyal,112300608856680,"Cantina Royal's official facebook page. Stay up to date and in the know about all the exciting Cantina Royal news, events, parties,performances, visual arts,  products and more--like us today!",https://scontent.xx.fbcdn.net/hphotos-xpf1/v/t1.0-9/10995284_820594024693998_2240604493354467803_n.jpg?oh=6ef078c0532828d8b08989d6b3696483&oe=56734A86
1883,Space Ibiza New York,637 W 50th St,2015-01-12 01:18:04.058724,2015-08-28 17:35:26.654339,2122472447,http://s3-media1.fl.yelpcdn.com/bphoto/lZGPCbr8XQmg8z8j3QcT3Q/ms.jpg,,Hell's Kitchen,40.7670878748,-73.9960933493,2.5,space-ibiza-new-york-new-york,Music Venues,20,2015-04-05 23:03:44.856966,space-ibiza-new-york,,https://www.facebook.com/SpaceIbizaNewYork,159438964196907,Ibiza’s most legendary nightlife and entertainment brand has launched it's first North American location during New York Fashion Week in September 2014. ,https://scontent.xx.fbcdn.net/hphotos-xpf1/v/t1.0-9/s720x720/11904698_554918744648925_8584616111824930184_n.png?oh=8a93b4ec37b96426032e7dce75765a20&oe=567E9CB2
1550,Bungalo Lounge,32-03 Broadway,2015-01-12 01:18:02.369314,2015-06-12 19:00:04.101236,7182047010,http://s3-media4.fl.yelpcdn.com/bphoto/w6200lCy7gJHLDj3Gz3QUA/ms.jpg,,Astoria,40.7616997,-73.924263,2.5,bungalo-lounge-astoria-2,Lounges,33,2014-12-12 19:00:04.09683,bungalo-lounge,,,,,
1523,Beekman Beer Garden Beach Club,89 South St,2015-01-12 01:18:02.219444,2015-08-28 17:35:26.856703,2128964600,http://s3-media4.fl.yelpcdn.com/bphoto/TKlvwqa5FTh43gmAvgW_0g/ms.jpg,,South Street Seaport,40.7063408,-74.00383,3.0,beekman-beer-garden-beach-club-new-york-2,Music Venues,42,2014-12-12 19:00:04.017673,beekman-beer-garden-beach-club,,https://www.facebook.com/BeekmanBeerGardenBeachClub,229432990407360,"Lounge on the sand in our sun-drenched, waterfront Beach Club with spectacular Brooklyn Bridge views or gather in our lush beer garden at rustic tables and benches made of weathered, reclaimed wood. Play billiards, foosball, life size chess, ping-pong.",https://scontent.xx.fbcdn.net/hphotos-xap1/v/t1.0-9/p480x480/10314565_890298180987501_3150028076792026821_n.jpg?oh=12e9159a12e2a6faae98be0bfdd3382b&oe=563AD083
1556,Mad River Bar & Grill,1442 3rd Ave,2015-01-12 01:18:02.40127,2015-06-12 19:00:04.129208,2129881832,http://s3-media3.fl.yelpcdn.com/bphoto/lAFk3MosroOr_ZqZWjUD7g/ms.jpg,,Upper East Side,40.776199,-73.956306,3.0,mad-river-bar-and-grill-new-york,Bars,19,2014-12-12 19:00:04.126307,mad-river-bar-&-grill,,,,,
1767,Nexus Lounge,76 E 1st St,2015-01-12 01:18:03.485756,2015-06-12 19:00:04.689424,2125989126,http://s3-media2.fl.yelpcdn.com/bphoto/oMNV2TU_h75fFGAEiGz7HQ/ms.jpg,,East Village,40.7233124,-73.9881973,2.5,nexus-lounge-new-york,Lounges,6,2014-12-12 19:00:04.686574,nexus-lounge,,,,,
1740,Mantra,253 Washington St,2015-01-12 01:18:03.341693,2015-06-12 19:00:04.695854,2013338699,http://s3-media3.fl.yelpcdn.com/bphoto/ZTfW1fdFiFKbXXM2QwLLXw/ms.jpg,,,40.716427202155,-74.037603770639,3.0,mantra-jersey-city-2,Lounges,,2014-12-12 19:00:04.693295,mantra,,,,,
1805,Pink Elephant,40 W 8th St,2015-01-12 01:18:03.666259,2015-06-12 19:00:04.743493,2127771511,http://s3-media2.fl.yelpcdn.com/bphoto/tXBjmwyChIlJ3vme1VMkWQ/ms.jpg,,Greenwich Village,40.7329292,-73.9984131,1.5,pink-elephant-new-york,Dance Clubs,2,2014-12-12 19:00:04.740919,pink-elephant,,,,,
1531,Juke Bar,196 2nd Ave,2015-01-12 01:18:02.266795,2015-08-28 17:35:27.091711,2122287464,http://s3-media1.fl.yelpcdn.com/bphoto/GCtsmQjNBXRDB7R0DEj7Aw/ms.jpg,,East Village,40.7311912626028,-73.9857168495655,4.5,juke-bar-new-york,Bars,6,2014-12-12 19:00:04.039827,juke-bar,,https://www.facebook.com/jukebarnyc,138311396370320,Juke Bar. Doing It With Soul Since 2013.,https://scontent.xx.fbcdn.net/hphotos-xtp1/t31.0-8/s720x720/11131725_360805504120907_7845136425822811611_o.png
1807,The Plank,216 Bedford Ave,2015-01-12 01:18:03.676644,2015-06-12 19:00:04.75044,,http://s3-media2.fl.yelpcdn.com/bphoto/Emx4ga760wB0e3aIJ-pu8g/ms.jpg,,Williamsburg - North Side,40.7169317,-73.9589908,3.5,the-plank-brooklyn,Dive Bars,7,2014-12-12 19:00:04.747767,the-plank,,,,,
1814,Prey Bar & Lounge,4 W 22nd St,2015-01-12 01:18:03.70818,2015-06-12 19:00:04.757202,6462301444,http://s3-media2.fl.yelpcdn.com/bphoto/g4UtzPkxwgQcZv2bqzQINg/ms.jpg,,Flatiron,40.740936,-73.990799,2.5,prey-bar-and-lounge-new-york,Lounges,13,2014-12-12 19:00:04.754466,prey-bar-&-lounge,,,,,
1815,The Production Lounge,113 Franklin St,2015-01-12 01:18:03.713281,2015-06-12 19:00:04.764539,7184826900,http://s3-media3.fl.yelpcdn.com/bphoto/fz0lkmQSfWIpvdrhMo-jHA/ms.jpg,,Greenpoint,40.7299996912479,-73.9576636254787,2.5,the-production-lounge-brooklyn,Music Venues,32,2014-12-12 19:00:04.761979,the-production-lounge,,,,,
1818,Provocateur,18 9th Ave,2015-01-12 01:18:03.729851,2015-06-12 19:00:04.77253,2129299036,http://s3-media2.fl.yelpcdn.com/bphoto/ioe1DyhQLx_XiRAXv804_Q/ms.jpg,,Meatpacking District,40.7399673,-74.0058746,3.5,provocateur-new-york,Lounges,12,2014-12-12 19:00:04.768337,provocateur,,,,,
1564,Cielo,18 Little W 12th St,2015-01-12 01:18:02.446164,2015-06-12 18:51:17.195952,2126455700,http://s3-media1.fl.yelpcdn.com/bphoto/1_r--T-RAB4uVBAdAx-NIw/ms.jpg,,Meatpacking District,40.7398529,-74.0072708,3.0,cielo-new-york,Dance Clubs,12,2015-04-24 19:40:08.640932,cielo,1,,,,
1536,Botanica Bar,47 E Houston St,2015-01-12 01:18:02.292753,2015-08-28 17:35:27.325329,2123437251,http://s3-media3.fl.yelpcdn.com/bphoto/uqkniQ0G7pdjk0wVJCXedw/ms.jpg,,Nolita,40.724583,-73.994781,4.0,botanica-bar-new-york,Bars,43,2014-12-12 19:00:04.046392,botanica-bar,,https://www.facebook.com/botanicabarbistro,274381384480,The Botanica is simply a Perth institution! Coastal beer garden with amazing crew and sensational tunes... ,https://scontent.xx.fbcdn.net/hphotos-xap1/t31.0-8/s720x720/10333641_10152495992714481_1349091340008798370_o.jpg
1698,Knitting Factory,361 Metropolitan Ave,2015-01-12 01:18:03.139182,2015-08-28 17:35:27.541231,3475296696,http://s3-media4.fl.yelpcdn.com/bphoto/U5Pqg2KKW8yew9hbuVEGDg/ms.jpg,,Williamsburg - North Side,40.7142067,-73.95578,3.5,knitting-factory-brooklyn-2,Music Venues,7,2015-04-06 02:02:06.658589,knitting-factory,,https://www.facebook.com/knittingfactorybrooklyn,110218607088,The box office opens 30 minutes before doors open on show nights only.,https://scontent.xx.fbcdn.net/hphotos-xfp1/v/t1.0-9/s720x720/11949449_10153689175987089_4369044621089768740_n.png?oh=324e64059e048cffb9a43a3749456ca9&oe=56736447
1570,Metronome Hospitality Group,915 Broadway,2015-01-12 01:18:02.473771,2015-06-12 19:00:04.170628,2125057400,http://s3-media2.fl.yelpcdn.com/bphoto/R-DP0eilYLc3ZaZCxN9heQ/ms.jpg,,Flatiron,40.739822,-73.989998,2.5,metronome-hospitality-group-new-york,Dance Clubs,13,2014-12-12 19:00:04.167981,metronome-hospitality-group,,,,,
1994,Iggy's Keltic Lounge,132 Ludlow St,2015-05-01 14:25:09.885482,2015-08-28 17:35:27.759154,2125292731,http://s3-media4.fl.yelpcdn.com/bphoto/4eCEqFyWjSmrIbY8tymnDw/ms.jpg,,Lower East Side,40.720192193985,-73.9882307499647,4.0,iggys-keltic-lounge-new-york,Dive Bars,3,2015-05-01 14:45:07.675524,iggy's-keltic-lounge,,https://www.facebook.com/IggysLES,145035506726,Always a good time at Iggy's...  Drink up!!,https://scontent.xx.fbcdn.net/hphotos-xtp1/t31.0-8/p180x540/1039626_10152353796326727_1659789296366761142_o.jpg
1574,The Coliseum,312 W 58th St,2015-01-12 01:18:02.495447,2015-06-12 19:00:04.186022,2129773523,http://s3-media3.fl.yelpcdn.com/bphoto/ZGnbVR77YUagOTLn2yfSqw/ms.jpg,,Hell's Kitchen,40.7676564,-73.9832675,3.5,the-coliseum-new-york,Pubs,20,2014-12-12 19:00:04.182677,the-coliseum,,,,,
1584,SakaMai,157 Ludlow St,2015-01-12 01:18:02.545239,2015-06-12 19:00:04.206358,6465900684,http://s3-media1.fl.yelpcdn.com/bphoto/St2-b53u8225sSPR7hhEGw/ms.jpg,,Lower East Side,40.7210083,-73.9881363,4.0,sakamai-new-york,Lounges,3,2014-12-12 19:00:04.203579,sakamai,,,,,
1586,Crimson & Rye,198 E 54th St,2015-01-12 01:18:02.553585,2015-06-12 19:00:04.216533,2126876692,http://s3-media1.fl.yelpcdn.com/bphoto/Wu7gG6BdD-5GNE9Vfb6EDA/ms.jpg,,Midtown East,40.7583248,-73.9689637,3.5,crimson-and-rye-new-york,Cocktail Bars,14,2014-12-12 19:00:04.213982,crimson-&-rye,,,,,
1791,The Panther Room & Canopy Bar,74 Wythe Ave,2015-01-12 01:18:03.597023,2015-06-12 19:00:04.722231,,http://s3-media1.fl.yelpcdn.com/bphoto/GoTJTDm0Od7-AaUQXIiVmw/ms.jpg,,Williamsburg - North Side,40.7223328,-73.9577161,3.5,the-panther-room-and-canopy-bar-brooklyn,Lounges,7,2014-12-12 19:00:04.719443,the-panther-room-&-canopy-bar,,,,,
1793,Parlor,286 Spring St,2015-01-12 01:18:03.606028,2015-06-12 19:00:04.729768,2124142902,http://s3-media4.fl.yelpcdn.com/bphoto/3sAuStoxqHi048wx2VoX2w/ms.jpg,,South Village,40.7256622,-74.0071564,3.5,parlor-manhattan,Lounges,16,2014-12-12 19:00:04.726281,parlor,,,,,
1995,Turtle Bay,987 2nd Ave,2015-05-13 14:15:17.155518,2015-08-28 17:35:27.982681,2122234224,http://s3-media3.fl.yelpcdn.com/bphoto/kpemRhnNRkJwVUKqXkQJEg/ms.jpg,,Midtown East,40.756420135498,-73.9677963256836,2.5,turtle-bay-new-york-2,,14,2015-05-13 15:36:07.103807,turtle-bay,,https://www.facebook.com/turtlebayny,130655280295715,A Midtown Favorite since 1997. Stop in to watch the game or enjoy a drink with friends!,https://scontent.xx.fbcdn.net/hphotos-xfp1/v/t1.0-9/s720x720/10660323_897228440305058_3232439644332022512_n.jpg?oh=10ced4239dc19c53919969b169f1344f&oe=566F994E
1738,Madame X,94 W Houston St,2015-01-12 01:18:03.333553,2015-08-28 17:35:28.229316,2125390808,http://s3-media3.fl.yelpcdn.com/bphoto/vNEkOJJm9Jg5C3NyIVK4Ew/ms.jpg,,Greenwich Village,40.727348,-74,3.5,madame-x-new-york,Lounges,2,2014-12-12 19:00:04.611226,madame-x,,https://www.facebook.com/MadameXNYC,130098212183,"Madame X is a very red, bordello-style bar/lounge with great drinks (reasonably priced), a sultry ambiance, private party rooms, a peaceful garden (smoking allowed) and an easy-going attitude. Happy Hour lasts until 9 p.m. every day.",https://fbcdn-photos-g-a.akamaihd.net/hphotos-ak-xap1/t31.0-0/p480x480/463666_10151666468212184_55855924_o.jpg
2005,Local 138,138 Ludlow St,2015-06-01 17:25:31.100702,2015-08-28 17:35:28.441443,2124770280,http://s3-media3.fl.yelpcdn.com/bphoto/LWtFuMOYzTRoiaoDZF5p9A/ms.jpg,,Lower East Side,40.720379,-73.98793,4.0,local-138-new-york,Bars,3,2015-06-01 17:33:04.632068,local-138,,https://www.facebook.com/Local138NYC,214909908520516,"Reasonable prices, good drinks and good people in a relaxed atmosphere.",https://scontent.xx.fbcdn.net/hphotos-xat1/v/t1.0-9/s720x720/11251049_1010778045600361_5569791535572347892_n.jpg?oh=9a810fe01a1773f2742cb5ee976c4516&oe=56789E3A
2006,Lot 5 Bar,51 S 3rd St,2015-06-11 16:20:19.325475,2015-08-28 17:35:28.646836,7185996222,http://s3-media2.fl.yelpcdn.com/bphoto/7n_uyoF_tfkxDqMkXiaVFg/ms.jpg,,Williamsburg - South Side,40.7136879,-73.9657135,4.0,lot-5-bar-brooklyn,Lounges,29,2015-06-12 16:32:42.392112,lot-5-bar,,https://www.facebook.com/pages/Lot-5-Bar/1460920404198169,1460920404198169,,https://scontent.xx.fbcdn.net/hphotos-xpt1/v/t1.0-9/p180x540/10423281_1461029090853967_5642688331161528483_n.jpg?oh=bf27ff2edb00a960de3472974243f1ef&oe=5669E2C7
1537,Bowery Ballroom,6 Delancey St,2015-01-12 01:18:02.297031,2015-08-28 17:35:28.869391,2125332111,http://s3-media2.fl.yelpcdn.com/bphoto/lj_SW4EkjkcSjUoGqhzNFw/ms.jpg,,Lower East Side,40.7204285,-73.9933395,4.5,bowery-ballroom-new-york,Music Venues,3,2014-12-12 19:00:03.43932,bowery-ballroom,,https://www.facebook.com/boweryballroom,89259118964,"http://boweryballroom.com

WANT FREE TICKETS? Follow Us on Twitter and Instagram 
http://twitter.com/BoweryBallroom
http://instagram.com/boweryballroom",https://scontent.xx.fbcdn.net/hphotos-prn2/v/l/t1.0-9/s720x720/945729_10151569894358965_968777655_n.jpg?oh=14f146c24f3b6bb674305c08cdb10d31&oe=567123FF
1543,Brooklyn Fire Proof East,119 Ingraham St,2015-01-12 01:18:02.32695,2015-08-28 17:35:29.119971,3472234211,http://s3-media1.fl.yelpcdn.com/bphoto/Mtna9996tU-cLv8qngKN0Q/ms.jpg,,Bushwick,40.7059791315543,-73.9286291851807,3.5,brooklyn-fire-proof-east-brooklyn-2,Bars,10,2014-12-12 19:00:03.445937,brooklyn-fire-proof-east,,https://www.facebook.com/pages/Brooklyn-Fire-Proof-East-Cafe-Bar/1617921935092949,1617921935092949,,
1616,Falucka,162 Bleecker St,2015-01-12 01:18:02.690106,2015-08-28 19:10:07.092827,2127774555,http://s3-media3.fl.yelpcdn.com/bphoto/VW3YHr0Gtd3OM_Fmmm9StQ/ms.jpg,,Greenwich Village,40.728562027216,-74.0000921487808,3.0,falucka-new-york,Lounges,2,2014-12-12 19:00:04.287327,falucka,,https://www.facebook.com/faluckanyc,161976317221599,,https://scontent.xx.fbcdn.net/hphotos-xpf1/t31.0-8/s720x720/10012870_624275880991638_1975276540_o.jpg
1597,D-Lounge,101 East 15th St,2015-01-12 01:18:02.598965,2015-06-12 19:00:04.237321,2123751110,http://s3-media4.fl.yelpcdn.com/bphoto/ItWg-Q6kloLJQhQ-YLdKlA/ms.jpg,,Flatiron,40.7353477,-73.9895706,3.0,d-lounge-new-york,Lounges,13,2014-12-12 19:00:04.234653,d-lounge,,,,,
1608,Eden Lounge,28 W 33rd St,2015-01-12 01:18:02.652799,2015-06-12 19:00:04.268394,2122901624,http://s3-media4.fl.yelpcdn.com/bphoto/CDdAT8Eu0JLe7kg0TcxqlQ/ms.jpg,,Midtown West,40.7483521,-73.9868088,2.5,eden-lounge-new-york,Dance Clubs,1,2014-12-12 19:00:04.25528,eden-lounge,,,,,
1611,Ella,9 Ave A,2015-01-12 01:18:02.665548,2015-06-12 19:00:04.275892,2127772230,http://s3-media3.fl.yelpcdn.com/bphoto/vUIAXGuHwPLTgBodYG03BA/ms.jpg,,East Village,40.722652,-73.98632,3.0,ella-new-york,Music Venues,6,2014-12-12 19:00:04.272953,ella,,,,,
1623,Frank's Cocktail Lounge,660 Fulton St,2015-01-12 01:18:02.721125,2015-06-12 19:00:04.319954,7186259339,http://s3-media2.fl.yelpcdn.com/bphoto/P0VIC19tWDsV3FlzCxfDzw/ms.jpg,,Fort Greene,40.6866112,-73.9757919,3.5,franks-cocktail-lounge-brooklyn,Lounges,44,2014-12-12 19:00:04.31723,frank's-cocktail-lounge,,,,,
1628,Gabbana,107-11 Northern Blvd,2015-01-12 01:18:02.742238,2015-06-12 19:00:04.332448,7186514052,http://s3-media3.fl.yelpcdn.com/bphoto/P73uV6_neJF3Ink8v_X4zQ/ms.jpg,,North Corona,40.7579231,-73.8616791,3.5,gabbana-corona,Lounges,46,2014-12-12 19:00:04.329919,gabbana,,,,,
1657,Heathers,506 E 13th St,2015-01-12 01:18:02.869946,2015-06-12 19:00:04.424839,2122540979,http://s3-media1.fl.yelpcdn.com/bphoto/WzDTvlIUdrbBn5MbeIlQ1g/ms.jpg,,East Village,40.729490891321,-73.9804493227539,3.5,heathers-new-york,Lounges,6,2014-12-12 19:00:04.421877,heathers,,,,,
1554,Cameo,93 N 6th St,2015-01-12 01:18:02.388061,2015-08-28 17:35:29.368555,7183021180,http://s3-media1.fl.yelpcdn.com/bphoto/3-004IY-PMYPlBLjRAYVHQ/ms.jpg,,Williamsburg - North Side,40.7184283831074,-73.9604437351227,3.5,cameo-brooklyn,Music Venues,7,2014-12-12 19:00:03.452776,cameo,,https://www.facebook.com/cameony,208787746849,"Cameo does all types of events: 
Concerts
DJ Parties
Comedy Shows
Bday Parties
Art Openings
Fundraisers/Charity Events
and more...",https://scontent.xx.fbcdn.net/hphotos-xpt1/t31.0-8/s720x720/11872236_10153017673396850_5338990793458868657_o.jpg
1559,Cellar Bar,The Bryant Park Hotel,2015-01-12 01:18:02.415117,2015-08-28 17:35:29.582477,2126422211,http://s3-media2.fl.yelpcdn.com/bphoto/PlgAMwtKJ9vVJG449qPYzA/ms.jpg,,Midtown West,40.7527809,-73.9838028,2.5,cellar-bar-new-york,Dance Clubs,1,2014-12-12 19:00:03.46711,cellar-bar,,https://www.facebook.com/Barriocellar,1067835269898458,Tequila Bar/Restaurant located in the heart of Sydney CBD.,https://scontent.xx.fbcdn.net/hphotos-xtp1/t31.0-8/s720x720/11703544_1153845811297403_7899750733468042360_o.jpg
